Order_ID,Order_Date,SKU,Supplier_ID,Warehouse_ID,Expected_Delivery_Date,Actual_Delivery_Date,Freight_Cost,Order_Quantity
ORD01146,2024-12-30,SKU0080,SUP003,WH01,2025-01-23,2025-01-27,594.96,297
ORD01147,2024-02-14,SKU0085,SUP019,WH08,2024-03-21,2024-03-21,87.95,485
ORD01148,2024-08-21,SKU0065,SUP014,WH09,2024-09-28,2024-09-28,1957.89,71
ORD01149,2024-08-07,SKU0082,SUP015,WH08,2024-09-06,2024-09-18,1003.6,35
ORD01150,2024-09-30,SKU0027,SUP006,WH06,2024-10-25,2024-11-02,1839.86,59
ORD01151,2024-12-22,SKU0088,SUP016,WH09,2025-01-24,2025-01-24,1600.25,277
ORD01152,2024-04-02,SKU0064,SUP011,WH07,2024-05-14,2024-05-13,1457.53,414
ORD01153,2024-12-22,SKU0014,SUP002,WH09,2025-01-05,2025-01-04,1560.53,161
ORD01154,2024-08-22,SKU0013,SUP020,WH02,2024-09-29,2024-09-28,1933.27,67
ORD01155,2024-01-31,SKU0027,SUP020,WH07,2024-03-09,2024-03-08,84.14,57
ORD01156,2024-07-05,SKU0007,SUP018,WH05,2024-07-23,2024-07-23,1651.84,307
ORD01157,2024-02-18,SKU0029,SUP010,WH09,2024-03-21,2024-03-19,1111.58,184
ORD01158,2024-12-15,SKU0100,SUP005,WH09,2025-01-17,2025-01-16,483.8,182
ORD01159,2024-10-05,SKU0025,SUP001,WH09,2024-11-11,2024-11-11,1456.35,126
ORD01160,2024-11-26,SKU0064,SUP015,WH03,2024-12-26,2024-12-24,1909.06,449
ORD01161,2024-08-07,SKU0098,SUP018,WH05,2024-08-25,2024-08-23,1954.3,193
ORD01162,2024-05-24,SKU0026,SUP003,WH01,2024-06-17,2024-06-16,1046.17,356
ORD01163,2024-06-05,SKU0070,SUP014,WH10,2024-07-13,2024-07-13,1364.55,373
ORD01164,2024-12-11,SKU0046,SUP001,WH03,2025-01-17,2025-01-16,1005.05,39
ORD01165,2024-02-25,SKU0029,SUP016,WH07,2024-03-29,2024-03-29,485.45,131
ORD01166,2024-11-18,SKU0096,SUP001,WH05,2024-12-25,2024-12-24,756.61,448
ORD01167,2024-06-03,SKU0066,SUP020,WH10,2024-07-11,2024-07-09,126.03,442
ORD01168,2024-08-03,SKU0044,SUP004,WH09,2024-08-14,2024-08-12,1415.81,212
ORD01169,2024-08-31,SKU0082,SUP009,WH08,2024-09-28,2024-09-27,580.08,86
ORD01170,2024-01-30,SKU0091,SUP014,WH07,2024-03-08,2024-03-08,1402.3,156
ORD01171,2024-02-24,SKU0079,SUP017,WH02,2024-03-05,2024-03-05,1925.28,475
ORD01172,2024-02-28,SKU0087,SUP008,WH10,2024-03-14,2024-03-18,1981.82,339
ORD01173,2024-10-11,SKU0033,SUP020,WH01,2024-11-18,2024-11-18,832.77,46
ORD01174,2024-01-29,SKU0035,SUP001,WH05,2024-03-06,2024-03-05,204.12,361
ORD01175,2024-08-10,SKU0024,SUP010,WH04,2024-09-11,2024-09-11,367.31,82
ORD01176,2024-02-09,SKU0070,SUP020,WH04,2024-03-18,2024-03-16,1869.44,158
ORD01177,2024-10-07,SKU0081,SUP006,WH10,2024-11-01,2024-11-08,288.7,245
ORD01178,2024-12-22,SKU0067,SUP011,WH03,2025-02-02,2025-02-16,1381.86,182
ORD01179,2024-05-31,SKU0060,SUP009,WH06,2024-06-28,2024-06-26,1105.23,352
ORD01180,2024-03-18,SKU0078,SUP008,WH03,2024-04-02,2024-04-01,400.17,86
ORD01181,2024-06-11,SKU0019,SUP016,WH10,2024-07-14,2024-07-14,374.89,439
ORD01182,2024-09-09,SKU0037,SUP011,WH08,2024-10-21,2024-10-19,1776.33,300
ORD01183,2024-09-22,SKU0071,SUP015,WH05,2024-10-22,2024-10-20,1287.99,159
ORD01184,2024-08-20,SKU0006,SUP011,WH01,2024-10-01,2024-09-30,1847.49,478
ORD01185,2024-07-31,SKU0092,SUP020,WH02,2024-09-07,2024-09-15,1104.65,244
ORD01186,2024-08-18,SKU0018,SUP010,WH03,2024-09-19,2024-09-17,835.22,214
ORD01187,2024-03-20,SKU0079,SUP016,WH05,2024-04-22,2024-04-22,716.26,20
ORD01188,2024-03-16,SKU0062,SUP013,WH09,2024-03-29,2024-03-28,1895.06,498
ORD01189,2024-12-05,SKU0085,SUP017,WH02,2024-12-15,2024-12-15,848.23,424
ORD01190,2024-07-30,SKU0078,SUP018,WH06,2024-08-17,2024-08-17,1567.54,96
ORD01191,2024-11-10,SKU0052,SUP005,WH04,2024-12-13,2024-12-20,1778.89,474
ORD01192,2024-08-16,SKU0076,SUP007,WH01,2024-09-04,2024-09-10,111.12,400
ORD01193,2024-06-15,SKU0035,SUP007,WH07,2024-07-04,2024-07-05,1869.46,216
ORD01194,2024-07-27,SKU0059,SUP010,WH08,2024-08-28,2024-08-27,875.11,464
ORD01195,2024-09-09,SKU0092,SUP010,WH10,2024-10-11,2024-10-10,693.0,283
ORD01196,2024-03-08,SKU0009,SUP001,WH06,2024-04-14,2024-04-14,816.76,347
ORD01197,2024-06-17,SKU0036,SUP018,WH04,2024-07-05,2024-07-04,585.28,99
ORD01198,2024-09-20,SKU0002,SUP018,WH09,2024-10-08,2024-10-07,1123.11,63
ORD01199,2024-02-01,SKU0054,SUP013,WH03,2024-02-14,2024-02-12,876.27,268
ORD01200,2024-01-27,SKU0079,SUP007,WH07,2024-02-15,2024-02-28,496.35,170
ORD01201,2024-02-28,SKU0004,SUP017,WH10,2024-03-09,2024-03-07,575.86,491
ORD01202,2024-08-03,SKU0055,SUP006,WH01,2024-08-28,2024-08-26,1180.62,51
ORD01203,2024-03-28,SKU0042,SUP007,WH10,2024-04-16,2024-04-19,673.34,383
ORD01204,2024-06-08,SKU0079,SUP020,WH03,2024-07-16,2024-07-16,463.46,304
ORD01205,2024-02-18,SKU0023,SUP019,WH05,2024-03-25,2024-03-25,569.02,440
ORD01206,2024-04-01,SKU0017,SUP012,WH03,2024-04-24,2024-05-07,1950.13,499
ORD01207,2024-01-07,SKU0010,SUP004,WH02,2024-01-18,2024-01-16,481.08,436
ORD01208,2024-10-21,SKU0041,SUP003,WH08,2024-11-14,2024-11-21,813.12,193
ORD01209,2024-06-19,SKU0049,SUP020,WH05,2024-07-27,2024-07-25,1675.68,350
ORD01210,2024-03-05,SKU0092,SUP006,WH06,2024-03-30,2024-03-30,283.94,89
ORD01211,2024-07-11,SKU0047,SUP014,WH05,2024-08-18,2024-08-16,139.54,248
ORD01212,2024-12-06,SKU0018,SUP008,WH08,2024-12-21,2024-12-19,634.24,141
ORD01213,2024-10-28,SKU0070,SUP010,WH10,2024-11-29,2024-11-28,1386.27,132
ORD01214,2024-11-18,SKU0007,SUP020,WH06,2024-12-26,2024-12-26,1049.03,289
ORD01215,2024-05-28,SKU0035,SUP012,WH02,2024-06-20,2024-06-20,764.05,72
ORD01216,2024-05-11,SKU0066,SUP009,WH04,2024-06-08,2024-06-06,129.46,288
ORD01217,2024-04-25,SKU0026,SUP009,WH05,2024-05-23,2024-05-23,1180.03,206
ORD01218,2024-04-21,SKU0060,SUP005,WH02,2024-05-24,2024-05-22,1663.5,122
ORD01219,2024-12-01,SKU0046,SUP012,WH03,2024-12-24,2024-12-23,1489.45,285
ORD01220,2024-02-20,SKU0096,SUP012,WH03,2024-03-14,2024-03-13,383.58,377
ORD01221,2024-11-06,SKU0029,SUP002,WH10,2024-11-20,2024-11-19,388.61,308
ORD01222,2024-11-30,SKU0091,SUP009,WH05,2024-12-28,2024-12-26,1668.11,53
ORD01223,2024-11-04,SKU0063,SUP013,WH09,2024-11-17,2024-11-17,1575.89,285
ORD01224,2024-08-17,SKU0075,SUP002,WH06,2024-08-31,2024-08-31,1729.44,315
ORD01225,2024-11-08,SKU0017,SUP020,WH06,2024-12-16,2024-12-15,977.65,344
ORD01226,2024-01-12,SKU0002,SUP018,WH10,2024-01-30,2024-01-28,886.19,218
ORD01227,2024-10-25,SKU0074,SUP013,WH07,2024-11-07,2024-11-06,1180.0,56
ORD01228,2024-07-05,SKU0049,SUP001,WH03,2024-08-11,2024-08-09,1261.49,72
ORD01229,2024-12-15,SKU0031,SUP011,WH03,2025-01-26,2025-01-26,920.01,172
ORD01230,2024-02-01,SKU0090,SUP018,WH07,2024-02-19,2024-02-19,770.43,320
ORD01231,2024-12-05,SKU0033,SUP001,WH01,2025-01-11,2025-01-10,433.14,372
ORD01232,2024-07-28,SKU0044,SUP016,WH02,2024-08-30,2024-08-29,841.22,339
ORD01233,2024-02-07,SKU0073,SUP017,WH01,2024-02-17,2024-02-16,1115.57,162
ORD01234,2024-07-04,SKU0097,SUP002,WH08,2024-07-18,2024-07-16,1797.29,225
ORD01235,2024-01-14,SKU0090,SUP005,WH05,2024-02-16,2024-02-16,907.81,32
ORD01236,2024-01-31,SKU0066,SUP015,WH01,2024-03-01,2024-03-01,1025.81,401
ORD01237,2024-07-13,SKU0012,SUP019,WH08,2024-08-18,2024-08-18,1384.76,183
ORD01238,2024-10-24,SKU0011,SUP016,WH07,2024-11-26,2024-11-25,340.0,259
ORD01239,2024-02-09,SKU0070,SUP011,WH08,2024-03-22,2024-03-22,320.61,230
ORD01240,2024-04-05,SKU0051,SUP013,WH02,2024-04-18,2024-04-17,1276.94,150
ORD01241,2024-05-22,SKU0014,SUP011,WH09,2024-07-03,2024-07-01,88.99,92
ORD01242,2024-07-16,SKU0070,SUP012,WH02,2024-08-08,2024-08-06,941.03,477
ORD01243,2024-01-01,SKU0095,SUP016,WH06,2024-02-03,2024-02-02,1454.5,68
ORD01244,2024-08-21,SKU0007,SUP001,WH06,2024-09-27,2024-10-04,195.7,472
ORD01245,2024-06-30,SKU0083,SUP005,WH03,2024-08-02,2024-08-02,1581.69,65
ORD01246,2024-12-17,SKU0035,SUP002,WH04,2024-12-31,2024-12-30,1087.68,56
ORD01247,2024-04-19,SKU0040,SUP016,WH01,2024-05-22,2024-05-20,759.82,452
ORD01248,2024-06-29,SKU0072,SUP015,WH05,2024-07-29,2024-07-27,1844.17,473
ORD01249,2024-01-30,SKU0025,SUP002,WH07,2024-02-13,2024-02-12,227.77,448
ORD01250,2024-11-30,SKU0016,SUP003,WH04,2024-12-24,2024-12-24,1080.55,389
ORD01251,2024-10-31,SKU0097,SUP006,WH06,2024-11-25,2024-11-23,1295.01,251
ORD01252,2024-05-09,SKU0035,SUP005,WH10,2024-06-11,2024-06-10,496.66,62
ORD01253,2024-06-17,SKU0017,SUP011,WH03,2024-07-29,2024-07-27,1510.76,299
ORD01254,2024-11-08,SKU0069,SUP010,WH03,2024-12-10,2024-12-10,618.94,264
ORD01255,2024-04-17,SKU0022,SUP008,WH02,2024-05-02,2024-05-05,1299.38,370
ORD01256,2024-03-27,SKU0078,SUP004,WH06,2024-04-07,2024-04-05,212.49,27
ORD01257,2024-03-29,SKU0008,SUP013,WH03,2024-04-11,2024-04-09,1765.05,47
ORD01258,2024-09-15,SKU0052,SUP016,WH09,2024-10-18,2024-10-16,1642.46,298
ORD01259,2024-03-18,SKU0041,SUP013,WH03,2024-03-31,2024-03-31,1102.44,429
ORD01260,2024-02-02,SKU0096,SUP017,WH07,2024-02-12,2024-02-12,1831.01,467
ORD01261,2024-03-01,SKU0053,SUP019,WH02,2024-04-06,2024-04-04,616.14,288
ORD01262,2024-12-25,SKU0093,SUP017,WH04,2025-01-04,2025-01-03,429.36,190
ORD01263,2024-11-14,SKU0025,SUP014,WH02,2024-12-22,2024-12-22,1553.95,241
ORD01264,2024-12-14,SKU0048,SUP001,WH06,2025-01-20,2025-01-18,1829.54,259
ORD01265,2024-04-11,SKU0082,SUP007,WH01,2024-04-30,2024-04-29,1227.56,313
ORD01266,2024-06-10,SKU0017,SUP009,WH01,2024-07-08,2024-07-07,247.96,121
ORD01267,2024-06-28,SKU0093,SUP015,WH06,2024-07-28,2024-07-27,189.36,200
ORD01268,2024-07-10,SKU0078,SUP017,WH06,2024-07-20,2024-07-20,1857.93,275
ORD01269,2024-01-10,SKU0068,SUP013,WH04,2024-01-23,2024-01-22,990.54,426
ORD01270,2024-08-06,SKU0025,SUP008,WH05,2024-08-21,2024-08-24,894.49,403
ORD01271,2024-01-15,SKU0082,SUP016,WH05,2024-02-17,2024-02-16,1098.57,379
ORD01272,2024-04-10,SKU0085,SUP014,WH08,2024-05-18,2024-05-18,55.44,115
ORD01273,2024-04-16,SKU0030,SUP016,WH05,2024-05-19,2024-05-17,984.72,209
ORD01274,2024-09-03,SKU0059,SUP012,WH09,2024-09-26,2024-09-25,1616.44,281
ORD01275,2024-11-23,SKU0007,SUP013,WH03,2024-12-06,2024-12-05,1707.04,484
ORD01276,2024-09-11,SKU0040,SUP007,WH02,2024-09-30,2024-10-10,324.77,183
ORD01277,2024-06-07,SKU0016,SUP008,WH05,2024-06-22,2024-06-21,1927.97,459
ORD01278,2024-07-10,SKU0056,SUP006,WH01,2024-08-04,2024-08-03,467.94,376
ORD01279,2024-07-06,SKU0055,SUP006,WH07,2024-07-31,2024-07-29,1891.46,320
ORD01280,2024-02-23,SKU0054,SUP014,WH04,2024-04-01,2024-04-01,1902.35,353
ORD01281,2024-12-15,SKU0068,SUP008,WH04,2024-12-30,2025-01-01,1550.43,398
ORD01282,2024-12-01,SKU0093,SUP003,WH06,2024-12-25,2024-12-25,888.0,352
ORD01283,2024-03-28,SKU0020,SUP001,WH01,2024-05-04,2024-05-02,1022.44,339
ORD01284,2024-02-11,SKU0022,SUP018,WH04,2024-02-29,2024-02-28,1938.32,195
ORD01285,2024-03-01,SKU0022,SUP009,WH10,2024-03-29,2024-03-28,1557.47,219
ORD01286,2024-08-17,SKU0093,SUP012,WH07,2024-09-09,2024-09-09,61.06,303
ORD01287,2024-01-11,SKU0010,SUP019,WH06,2024-02-16,2024-02-16,1322.72,423
ORD01288,2024-02-07,SKU0004,SUP003,WH06,2024-03-02,2024-03-01,1519.73,329
ORD01289,2024-08-24,SKU0017,SUP019,WH05,2024-09-29,2024-09-28,1519.98,494
ORD01290,2024-02-23,SKU0077,SUP015,WH10,2024-03-24,2024-03-22,1477.68,343
ORD01291,2024-01-26,SKU0058,SUP013,WH10,2024-02-08,2024-02-06,1986.04,209
ORD01292,2024-01-08,SKU0092,SUP009,WH05,2024-02-05,2024-02-05,963.4,291
ORD01293,2024-09-14,SKU0021,SUP015,WH10,2024-10-14,2024-10-14,1028.66,315
ORD01294,2024-05-12,SKU0040,SUP005,WH01,2024-06-14,2024-06-13,818.41,434
ORD01295,2024-04-13,SKU0056,SUP007,WH04,2024-05-02,2024-05-03,517.89,135
ORD01296,2024-08-21,SKU0008,SUP020,WH04,2024-09-28,2024-10-03,1859.59,131
ORD01297,2024-03-03,SKU0092,SUP006,WH07,2024-03-28,2024-03-26,1017.68,108
ORD01298,2024-07-09,SKU0081,SUP015,WH07,2024-08-08,2024-08-06,1926.19,37
ORD01299,2024-06-25,SKU0015,SUP019,WH05,2024-07-31,2024-08-13,805.39,340
ORD01300,2024-09-03,SKU0085,SUP012,WH03,2024-09-26,2024-09-25,1837.97,481
ORD01301,2024-08-15,SKU0045,SUP006,WH06,2024-09-09,2024-09-09,1536.91,310
ORD01302,2024-09-03,SKU0034,SUP017,WH03,2024-09-13,2024-09-12,854.85,39
ORD01303,2024-03-18,SKU0095,SUP017,WH05,2024-03-28,2024-04-02,212.44,188
ORD01304,2024-02-21,SKU0052,SUP011,WH04,2024-04-03,2024-04-02,1935.15,452
ORD01305,2024-07-13,SKU0023,SUP003,WH09,2024-08-06,2024-08-05,1013.82,35
ORD01306,2024-01-21,SKU0081,SUP009,WH08,2024-02-18,2024-02-18,273.49,310
ORD01307,2024-06-14,SKU0072,SUP009,WH02,2024-07-12,2024-07-11,812.21,225
ORD01308,2024-08-16,SKU0020,SUP004,WH10,2024-08-27,2024-08-26,1546.94,460
ORD01309,2024-10-26,SKU0068,SUP009,WH07,2024-11-23,2024-11-21,302.48,261
ORD01310,2024-08-26,SKU0063,SUP004,WH04,2024-09-06,2024-09-14,70.94,286
ORD01311,2024-12-29,SKU0028,SUP014,WH06,2025-02-05,2025-02-04,1462.48,363
ORD01312,2024-07-22,SKU0044,SUP009,WH02,2024-08-19,2024-08-19,1665.6,412
ORD01313,2024-06-11,SKU0084,SUP015,WH01,2024-07-11,2024-07-11,1095.05,262
ORD01314,2024-03-30,SKU0018,SUP010,WH05,2024-05-01,2024-04-30,518.03,363
ORD01315,2024-09-02,SKU0073,SUP015,WH08,2024-10-02,2024-09-30,1932.15,404
ORD01316,2024-10-22,SKU0084,SUP015,WH04,2024-11-21,2024-11-19,1518.23,267
ORD01317,2024-04-27,SKU0094,SUP004,WH04,2024-05-08,2024-05-22,902.38,360
ORD01318,2024-01-28,SKU0033,SUP009,WH10,2024-02-25,2024-02-25,1981.49,188
ORD01319,2024-01-04,SKU0027,SUP015,WH10,2024-02-03,2024-02-03,1357.42,183
ORD01320,2024-08-18,SKU0094,SUP012,WH05,2024-09-10,2024-09-10,1880.2,11
ORD01321,2024-08-30,SKU0047,SUP005,WH01,2024-10-02,2024-09-30,1237.28,337
ORD01322,2024-02-13,SKU0057,SUP017,WH07,2024-02-23,2024-02-21,1038.08,132
ORD01323,2024-01-09,SKU0052,SUP004,WH08,2024-01-20,2024-01-20,819.73,408
ORD01324,2024-08-26,SKU0052,SUP020,WH10,2024-10-03,2024-10-01,1807.47,476
ORD01325,2024-05-25,SKU0063,SUP015,WH10,2024-06-24,2024-06-22,1525.26,439
ORD01326,2024-06-01,SKU0043,SUP007,WH07,2024-06-20,2024-06-19,1123.75,144
ORD01327,2024-04-05,SKU0040,SUP004,WH02,2024-04-16,2024-04-16,149.42,329
ORD01328,2024-09-19,SKU0041,SUP019,WH03,2024-10-25,2024-10-25,1628.06,378
ORD01329,2024-09-28,SKU0066,SUP011,WH08,2024-11-09,2024-11-09,562.94,257
ORD01330,2024-01-20,SKU0082,SUP017,WH07,2024-01-30,2024-02-08,1760.95,259
ORD01331,2024-02-02,SKU0056,SUP017,WH05,2024-02-12,2024-02-24,1779.97,224
ORD01332,2024-07-21,SKU0068,SUP002,WH05,2024-08-04,2024-08-17,1222.96,161
ORD01333,2024-08-08,SKU0042,SUP014,WH08,2024-09-15,2024-09-13,1755.87,290
ORD01334,2024-02-22,SKU0078,SUP007,WH05,2024-03-12,2024-03-26,1963.16,495
ORD01335,2024-02-27,SKU0040,SUP019,WH02,2024-04-03,2024-04-02,1844.07,117
ORD01336,2024-09-06,SKU0043,SUP005,WH10,2024-10-09,2024-10-08,1532.67,33
ORD01337,2024-06-14,SKU0006,SUP001,WH04,2024-07-21,2024-07-20,687.01,37
ORD01338,2024-02-13,SKU0027,SUP014,WH03,2024-03-22,2024-03-21,102.71,295
ORD01339,2024-08-10,SKU0074,SUP012,WH01,2024-09-02,2024-09-14,1387.35,142
ORD01340,2024-01-27,SKU0009,SUP012,WH05,2024-02-19,2024-02-19,1733.07,236
ORD01341,2024-03-25,SKU0023,SUP006,WH10,2024-04-19,2024-04-17,455.55,475
ORD01342,2024-09-17,SKU0078,SUP010,WH02,2024-10-19,2024-10-19,1362.48,47
ORD01343,2024-03-22,SKU0088,SUP020,WH03,2024-04-29,2024-04-29,326.32,95
ORD01344,2024-01-24,SKU0042,SUP016,WH02,2024-02-26,2024-03-01,209.78,114
ORD01345,2024-12-16,SKU0041,SUP020,WH01,2025-01-23,2025-01-23,1209.98,233
ORD01346,2024-03-22,SKU0051,SUP007,WH07,2024-04-10,2024-04-09,663.93,350
ORD01347,2024-07-06,SKU0078,SUP018,WH03,2024-07-24,2024-08-01,1608.35,99
ORD01348,2024-10-28,SKU0047,SUP008,WH08,2024-11-12,2024-11-12,1976.96,63
ORD01349,2024-12-27,SKU0018,SUP019,WH05,2025-02-01,2025-01-30,1737.43,52
ORD01350,2024-10-22,SKU0044,SUP018,WH07,2024-11-09,2024-11-08,1536.96,402
ORD01351,2024-05-03,SKU0026,SUP004,WH01,2024-05-14,2024-05-13,877.53,24
ORD01352,2024-11-07,SKU0069,SUP020,WH04,2024-12-15,2024-12-13,247.54,316
ORD01353,2024-01-05,SKU0015,SUP013,WH05,2024-01-18,2024-01-17,1538.24,293
ORD01354,2024-04-29,SKU0061,SUP016,WH01,2024-06-01,2024-06-03,1733.5,59
ORD01355,2024-03-13,SKU0013,SUP012,WH05,2024-04-05,2024-04-05,166.16,280
ORD01356,2024-07-11,SKU0098,SUP005,WH05,2024-08-13,2024-08-12,180.08,150
ORD01357,2024-11-21,SKU0065,SUP020,WH05,2024-12-29,2024-12-27,1841.32,262
ORD01358,2024-10-09,SKU0014,SUP003,WH06,2024-11-02,2024-11-01,829.19,77
ORD01359,2024-12-30,SKU0096,SUP017,WH08,2025-01-09,2025-01-08,1106.92,337
ORD01360,2024-02-19,SKU0058,SUP005,WH08,2024-03-23,2024-03-22,1785.03,400
ORD01361,2024-10-01,SKU0061,SUP016,WH01,2024-11-03,2024-11-02,438.73,11
ORD01362,2024-09-21,SKU0007,SUP009,WH07,2024-10-19,2024-10-17,1371.21,271
ORD01363,2024-06-15,SKU0019,SUP005,WH10,2024-07-18,2024-07-18,1863.99,327
ORD01364,2024-02-05,SKU0081,SUP005,WH09,2024-03-09,2024-03-07,1200.36,11
ORD01365,2024-02-08,SKU0047,SUP007,WH04,2024-02-27,2024-03-09,1348.35,364
ORD01366,2024-11-29,SKU0062,SUP019,WH08,2025-01-04,2025-01-03,581.35,276
ORD01367,2024-04-17,SKU0099,SUP016,WH09,2024-05-20,2024-05-18,497.19,160
ORD01368,2024-08-20,SKU0043,SUP014,WH04,2024-09-27,2024-09-25,1827.14,246
ORD01369,2024-12-11,SKU0039,SUP013,WH09,2024-12-24,2024-12-23,51.08,344
ORD01370,2024-06-29,SKU0081,SUP009,WH07,2024-07-27,2024-07-26,1109.41,325
ORD01371,2024-03-17,SKU0007,SUP019,WH08,2024-04-22,2024-04-21,1745.26,390
ORD01372,2024-06-25,SKU0046,SUP006,WH08,2024-07-20,2024-07-19,1104.1,27
ORD01373,2024-03-24,SKU0086,SUP019,WH08,2024-04-29,2024-04-27,1857.29,395
ORD01374,2024-03-07,SKU0023,SUP008,WH10,2024-03-22,2024-03-22,1152.44,27
ORD01375,2024-10-23,SKU0031,SUP007,WH09,2024-11-11,2024-11-19,285.78,328
ORD01376,2024-05-06,SKU0048,SUP010,WH05,2024-06-07,2024-06-05,240.09,181
ORD01377,2024-09-06,SKU0008,SUP015,WH06,2024-10-06,2024-10-04,1268.52,41
ORD01378,2024-09-22,SKU0008,SUP015,WH07,2024-10-22,2024-10-30,1046.37,347
ORD01379,2024-07-19,SKU0026,SUP016,WH09,2024-08-21,2024-08-20,562.5,280
ORD01380,2024-07-16,SKU0090,SUP002,WH04,2024-07-30,2024-07-28,1980.96,336
ORD01381,2024-03-06,SKU0023,SUP004,WH04,2024-03-17,2024-03-16,281.14,194
ORD01382,2024-07-12,SKU0074,SUP017,WH08,2024-07-22,2024-07-22,412.07,146
ORD01383,2024-10-01,SKU0043,SUP020,WH10,2024-11-08,2024-11-08,904.52,316
ORD01384,2024-03-12,SKU0077,SUP003,WH10,2024-04-05,2024-04-05,1737.48,115
ORD01385,2024-03-25,SKU0034,SUP019,WH02,2024-04-30,2024-04-28,1502.28,407
ORD01386,2024-09-08,SKU0088,SUP006,WH10,2024-10-03,2024-10-01,64.45,344
ORD01387,2024-12-24,SKU0038,SUP020,WH08,2025-01-31,2025-02-13,823.17,499
ORD01388,2024-05-23,SKU0080,SUP020,WH02,2024-06-30,2024-06-28,1476.69,23
ORD01389,2024-10-29,SKU0084,SUP013,WH01,2024-11-11,2024-11-20,396.17,296
ORD01390,2024-03-07,SKU0044,SUP004,WH03,2024-03-18,2024-03-16,1055.02,282
ORD01391,2024-07-26,SKU0067,SUP016,WH10,2024-08-28,2024-08-26,562.94,430
ORD01392,2024-12-10,SKU0012,SUP003,WH08,2025-01-03,2025-01-01,1444.3,217
ORD01393,2024-06-10,SKU0050,SUP007,WH06,2024-06-29,2024-06-29,805.89,468
ORD01394,2024-07-03,SKU0038,SUP013,WH07,2024-07-16,2024-07-15,932.5,127
ORD01395,2024-02-26,SKU0096,SUP002,WH05,2024-03-11,2024-03-11,906.61,428
ORD01396,2024-07-11,SKU0094,SUP008,WH10,2024-07-26,2024-07-24,998.18,264
ORD01397,2024-08-01,SKU0079,SUP016,WH02,2024-09-03,2024-09-01,1977.27,472
ORD01398,2024-12-24,SKU0095,SUP002,WH04,2025-01-07,2025-01-07,1790.09,116
ORD01399,2024-03-14,SKU0098,SUP008,WH03,2024-03-29,2024-03-27,1923.09,137
ORD01400,2024-05-13,SKU0077,SUP001,WH09,2024-06-19,2024-06-18,1389.65,286
ORD01401,2024-08-24,SKU0060,SUP014,WH06,2024-10-01,2024-10-03,364.99,280
ORD01402,2024-12-10,SKU0021,SUP002,WH07,2024-12-24,2024-12-22,489.64,82
ORD01403,2024-03-27,SKU0082,SUP006,WH10,2024-04-21,2024-04-21,868.76,329
ORD01404,2024-09-10,SKU0020,SUP011,WH02,2024-10-22,2024-10-20,773.76,208
ORD01405,2024-11-16,SKU0019,SUP005,WH10,2024-12-19,2024-12-17,1279.14,84
ORD01406,2024-08-19,SKU0088,SUP005,WH02,2024-09-21,2024-10-02,720.94,260
ORD01407,2024-06-04,SKU0012,SUP017,WH08,2024-06-14,2024-06-12,846.35,351
ORD01408,2024-03-26,SKU0015,SUP016,WH08,2024-04-28,2024-04-27,296.35,25
ORD01409,2024-04-15,SKU0052,SUP002,WH09,2024-04-29,2024-04-27,1098.18,460
ORD01410,2024-01-19,SKU0059,SUP018,WH02,2024-02-06,2024-02-06,1574.56,309
ORD01411,2024-02-25,SKU0005,SUP010,WH10,2024-03-28,2024-03-28,797.54,137
ORD01412,2024-06-08,SKU0038,SUP003,WH08,2024-07-02,2024-07-01,1318.51,377
ORD01413,2024-02-21,SKU0023,SUP019,WH02,2024-03-28,2024-03-27,792.46,423
ORD01414,2024-01-04,SKU0031,SUP007,WH06,2024-01-23,2024-01-26,1320.71,478
ORD01415,2024-09-09,SKU0019,SUP007,WH09,2024-09-28,2024-10-07,1212.56,397
ORD01416,2024-01-26,SKU0068,SUP003,WH05,2024-02-19,2024-02-18,1675.67,109
ORD01417,2024-02-21,SKU0048,SUP018,WH04,2024-03-10,2024-03-09,1888.58,90
ORD01418,2024-08-05,SKU0096,SUP006,WH03,2024-08-30,2024-08-28,1375.76,112
ORD01419,2024-12-02,SKU0001,SUP012,WH06,2024-12-25,2024-12-23,501.86,439
ORD01420,2024-09-21,SKU0078,SUP005,WH10,2024-10-24,2024-10-23,160.34,159
ORD01421,2024-01-12,SKU0091,SUP018,WH07,2024-01-30,2024-01-29,316.85,171
ORD01422,2024-03-02,SKU0049,SUP016,WH08,2024-04-04,2024-04-04,769.99,446
ORD01423,2024-09-27,SKU0070,SUP011,WH08,2024-11-08,2024-11-22,1399.47,110
ORD01424,2024-09-24,SKU0045,SUP007,WH08,2024-10-13,2024-10-23,1041.68,209
ORD01425,2024-05-22,SKU0060,SUP014,WH05,2024-06-29,2024-06-30,1030.8,155
ORD01426,2024-12-12,SKU0091,SUP010,WH08,2025-01-13,2025-01-17,1044.66,157
ORD01427,2024-11-20,SKU0054,SUP019,WH04,2024-12-26,2024-12-25,555.96,301
ORD01428,2024-09-28,SKU0058,SUP014,WH06,2024-11-05,2024-11-05,1960.17,373
ORD01429,2024-09-30,SKU0099,SUP001,WH04,2024-11-06,2024-11-06,1146.05,139
ORD01430,2024-10-13,SKU0050,SUP017,WH10,2024-10-23,2024-10-22,65.2,28
ORD01431,2024-02-24,SKU0018,SUP004,WH08,2024-03-06,2024-03-06,745.41,323
