Date,Warehouse_ID,SKU,Stock_On_Hand,Average_Daily_Demand
2025-01-04,WH01,SKU0023,424,28
2025-01-05,WH01,SKU0023,419,25
2025-01-06,WH01,SKU0023,434,28
2025-01-07,WH01,SKU0023,399,32
2025-01-08,WH01,SKU0023,423,31
2025-01-09,WH01,SKU0023,399,32
2025-01-10,WH01,SKU0023,422,32
2025-01-11,WH01,SKU0023,430,27
2025-01-12,WH01,SKU0023,405,34
2025-01-13,WH01,SKU0023,418,29
2025-01-14,WH01,SKU0023,408,31
2025-01-15,WH01,SKU0023,427,25
2025-01-16,WH01,SKU0023,419,34
2025-01-17,WH01,SKU0023,408,27
2025-01-18,WH01,SKU0023,432,25
2025-01-19,WH01,SKU0023,412,29
2025-01-20,WH01,SKU0023,428,26
2025-01-21,WH01,SKU0023,414,26
2025-01-22,WH01,SKU0023,428,31
2025-01-23,WH01,SKU0023,416,28
2025-01-24,WH01,SKU0023,403,34
2025-01-25,WH01,SKU0023,422,28
2025-01-26,WH01,SKU0023,413,32
2025-01-27,WH01,SKU0023,425,29
2025-01-28,WH01,SKU0023,409,31
2025-01-29,WH01,SKU0023,423,30
2025-01-30,WH01,SKU0023,399,29
2025-01-01,WH01,SKU0024,610,0
2025-01-02,WH01,SKU0024,537,0
2025-01-03,WH01,SKU0024,622,0
2025-01-04,WH01,SKU0024,470,0
2025-01-05,WH01,SKU0024,436,0
2025-01-06,WH01,SKU0024,671,0
2025-01-07,WH01,SKU0024,794,0
2025-01-08,WH01,SKU0024,738,0
2025-01-09,WH01,SKU0024,633,0
2025-01-10,WH01,SKU0024,416,0
2025-01-11,WH01,SKU0024,795,0
2025-01-12,WH01,SKU0024,579,0
2025-01-13,WH01,SKU0024,515,0
2025-01-14,WH01,SKU0024,756,0
2025-01-15,WH01,SKU0024,698,0
2025-01-16,WH01,SKU0024,699,0
2025-01-17,WH01,SKU0024,511,0
2025-01-18,WH01,SKU0024,796,0
2025-01-19,WH01,SKU0024,581,0
2025-01-20,WH01,SKU0024,612,0
2025-01-21,WH01,SKU0024,700,0
2025-01-22,WH01,SKU0024,663,0
2025-01-23,WH01,SKU0024,468,0
2025-01-24,WH01,SKU0024,520,0
2025-01-25,WH01,SKU0024,544,0
2025-01-26,WH01,SKU0024,779,0
2025-01-27,WH01,SKU0024,685,0
2025-01-28,WH01,SKU0024,546,0
2025-01-29,WH01,SKU0024,693,0
2025-01-30,WH01,SKU0024,695,0
2025-01-01,WH01,SKU0025,242,19
2025-01-02,WH01,SKU0025,212,21
2025-01-03,WH01,SKU0025,230,19
2025-01-04,WH01,SKU0025,236,23
2025-01-05,WH01,SKU0025,220,18
2025-01-06,WH01,SKU0025,214,20
2025-01-07,WH01,SKU0025,223,17
2025-01-08,WH01,SKU0025,234,18
2025-01-09,WH01,SKU0025,225,18
2025-01-10,WH01,SKU0025,217,15
2025-01-11,WH01,SKU0025,240,14
2025-01-12,WH01,SKU0025,219,20
2025-01-13,WH01,SKU0025,212,20
2025-01-14,WH01,SKU0025,236,20
2025-01-15,WH01,SKU0025,219,14
2025-01-16,WH01,SKU0025,242,17
2025-01-17,WH01,SKU0025,239,15
2025-01-18,WH01,SKU0025,213,21
2025-01-19,WH01,SKU0025,244,22
2025-01-20,WH01,SKU0025,237,16
2025-01-21,WH01,SKU0025,243,20
2025-01-22,WH01,SKU0025,213,15
2025-01-23,WH01,SKU0025,241,16
2025-01-24,WH01,SKU0025,237,15
2025-01-25,WH01,SKU0025,218,16
2025-01-26,WH01,SKU0025,218,20
2025-01-27,WH01,SKU0025,243,23
2025-01-28,WH01,SKU0025,236,16
2025-01-29,WH01,SKU0025,245,19
2025-01-30,WH01,SKU0025,228,21
2025-01-01,WH01,SKU0026,399,39
2025-01-02,WH01,SKU0026,405,35
2025-01-03,WH01,SKU0026,388,39
2025-01-04,WH01,SKU0026,378,36
2025-01-05,WH01,SKU0026,404,42
2025-01-06,WH01,SKU0026,396,36
2025-01-07,WH01,SKU0026,393,39
2025-01-08,WH01,SKU0026,397,33
2025-01-09,WH01,SKU0026,397,37
2025-01-10,WH01,SKU0026,404,41
2025-01-11,WH01,SKU0026,414,39
2025-01-12,WH01,SKU0026,390,37
2025-01-13,WH01,SKU0026,383,42
2025-01-14,WH01,SKU0026,409,41
2025-01-15,WH01,SKU0026,389,36
2025-01-16,WH01,SKU0026,410,38
2025-01-17,WH01,SKU0026,404,37
2025-01-18,WH01,SKU0026,393,39
2025-01-19,WH01,SKU0026,408,36
2025-01-20,WH01,SKU0026,408,35
2025-01-21,WH01,SKU0026,392,42
2025-01-22,WH01,SKU0026,414,42
2025-01-23,WH01,SKU0026,388,41
2025-01-24,WH01,SKU0026,413,42
2025-01-25,WH01,SKU0026,376,40
2025-01-26,WH01,SKU0026,415,40
2025-01-27,WH01,SKU0026,385,40
2025-01-28,WH01,SKU0026,380,37
2025-01-29,WH01,SKU0026,401,37
2025-01-30,WH01,SKU0026,403,35
2025-01-01,WH01,SKU0027,327,24
2025-01-02,WH01,SKU0027,314,24
2025-01-03,WH01,SKU0027,320,27
2025-01-04,WH01,SKU0027,316,26
2025-01-05,WH01,SKU0027,313,24
2025-01-06,WH01,SKU0027,328,30
2025-01-07,WH01,SKU0027,313,30
2025-01-08,WH01,SKU0027,324,23
2025-01-09,WH01,SKU0027,316,22
2025-01-10,WH01,SKU0027,303,25
2025-01-11,WH01,SKU0027,320,29
2025-01-12,WH01,SKU0027,307,30
2025-01-13,WH01,SKU0027,311,23
2025-01-14,WH01,SKU0027,329,29
2025-01-15,WH01,SKU0027,326,23
2025-01-16,WH01,SKU0027,306,25
2025-01-17,WH01,SKU0027,320,31
2025-01-18,WH01,SKU0027,313,23
2025-01-19,WH01,SKU0027,339,23
2025-01-20,WH01,SKU0027,303,26
2025-01-21,WH01,SKU0027,318,28
2025-01-22,WH01,SKU0027,337,31
2025-01-23,WH01,SKU0027,313,31
2025-01-24,WH01,SKU0027,327,22
2025-01-25,WH01,SKU0027,339,23
2025-01-26,WH01,SKU0027,325,29
2025-01-27,WH01,SKU0027,311,24
2025-01-28,WH01,SKU0027,321,30
2025-01-29,WH01,SKU0027,310,28
2025-01-30,WH01,SKU0027,320,23
2025-01-01,WH01,SKU0028,372,30
2025-01-02,WH01,SKU0028,355,33
2025-01-03,WH01,SKU0028,369,34
2025-01-04,WH01,SKU0028,358,34
2025-01-05,WH01,SKU0028,360,35
2025-01-06,WH01,SKU0028,380,35
2025-01-07,WH01,SKU0028,349,38
2025-01-08,WH01,SKU0028,349,38
2025-01-09,WH01,SKU0028,350,34
2025-01-10,WH01,SKU0028,353,29
2025-01-11,WH01,SKU0028,376,36
2025-01-12,WH01,SKU0028,353,38
2025-01-13,WH01,SKU0028,361,32
2025-01-14,WH01,SKU0028,360,33
2025-01-15,WH01,SKU0028,356,33
2025-01-16,WH01,SKU0028,357,29
2025-01-17,WH01,SKU0028,363,35
2025-01-18,WH01,SKU0028,379,32
2025-01-19,WH01,SKU0028,361,36
2025-01-20,WH01,SKU0028,376,37
2025-01-21,WH01,SKU0028,385,37
2025-01-22,WH01,SKU0028,386,33
2025-01-23,WH01,SKU0028,364,32
2025-01-24,WH01,SKU0028,358,36
2025-01-25,WH01,SKU0028,377,37
2025-01-26,WH01,SKU0028,355,33
2025-01-27,WH01,SKU0028,357,37
2025-01-28,WH01,SKU0028,359,30
2025-01-29,WH01,SKU0028,371,37
2025-01-30,WH01,SKU0028,385,29
2025-01-01,WH01,SKU0029,188,10
2025-01-02,WH01,SKU0029,187,5
2025-01-03,WH01,SKU0029,196,5
2025-01-04,WH01,SKU0029,185,5
2025-01-05,WH01,SKU0029,179,9
2025-01-06,WH01,SKU0029,210,12
2025-01-07,WH01,SKU0029,179,5
2025-01-08,WH01,SKU0029,189,11
2025-01-09,WH01,SKU0029,205,13
2025-01-10,WH01,SKU0029,189,6
2025-01-11,WH01,SKU0029,177,6
2025-01-12,WH01,SKU0029,178,13
2025-01-13,WH01,SKU0029,186,13
2025-01-14,WH01,SKU0029,198,10
2025-01-15,WH01,SKU0029,194,13
2025-01-16,WH01,SKU0029,177,5
2025-01-17,WH01,SKU0029,192,8
2025-01-18,WH01,SKU0029,197,12
2025-01-19,WH01,SKU0029,199,7
2025-01-20,WH01,SKU0029,189,12
2025-01-21,WH01,SKU0029,184,10
2025-01-22,WH01,SKU0029,197,12
2025-01-23,WH01,SKU0029,204,9
2025-01-24,WH01,SKU0029,188,8
2025-01-25,WH01,SKU0029,192,7
2025-01-26,WH01,SKU0029,201,7
2025-01-27,WH01,SKU0029,201,12
2025-01-28,WH01,SKU0029,214,6
2025-01-29,WH01,SKU0029,206,5
2025-01-30,WH01,SKU0029,189,6
2025-01-01,WH01,SKU0030,417,0
2025-01-02,WH01,SKU0030,729,0
2025-01-03,WH01,SKU0030,424,0
2025-01-04,WH01,SKU0030,559,0
2025-01-05,WH01,SKU0030,679,0
2025-01-06,WH01,SKU0030,796,0
2025-01-07,WH01,SKU0030,741,0
2025-01-08,WH01,SKU0030,454,0
2025-01-09,WH01,SKU0030,795,0
2025-01-10,WH01,SKU0030,661,0
2025-01-11,WH01,SKU0030,471,0
2025-01-12,WH01,SKU0030,579,0
2025-01-13,WH01,SKU0030,767,0
2025-01-14,WH01,SKU0030,557,0
2025-01-15,WH01,SKU0030,473,0
2025-01-16,WH01,SKU0030,750,0
2025-01-17,WH01,SKU0030,781,0
2025-01-18,WH01,SKU0030,790,0
2025-01-19,WH01,SKU0030,782,0
2025-01-20,WH01,SKU0030,749,0
2025-01-21,WH01,SKU0030,581,0
2025-01-22,WH01,SKU0030,476,0
2025-01-23,WH01,SKU0030,646,0
2025-01-24,WH01,SKU0030,488,0
2025-01-25,WH01,SKU0030,589,0
2025-01-26,WH01,SKU0030,662,0
2025-01-27,WH01,SKU0030,778,0
2025-01-28,WH01,SKU0030,515,0
2025-01-29,WH01,SKU0030,500,0
2025-01-30,WH01,SKU0030,693,0
2025-01-01,WH01,SKU0031,698,0
2025-01-02,WH01,SKU0031,620,0
2025-01-03,WH01,SKU0031,553,0
2025-01-04,WH01,SKU0031,731,0
2025-01-05,WH01,SKU0031,548,0
2025-01-06,WH01,SKU0031,684,0
2025-01-07,WH01,SKU0031,585,0
2025-01-08,WH01,SKU0031,410,0
2025-01-09,WH01,SKU0031,612,0
2025-01-10,WH01,SKU0031,419,0
2025-01-11,WH01,SKU0031,772,0
2025-01-12,WH01,SKU0031,640,0
2025-01-13,WH01,SKU0031,548,0
2025-01-14,WH01,SKU0031,594,0
2025-01-15,WH01,SKU0031,647,0
2025-01-16,WH01,SKU0031,504,0
2025-01-17,WH01,SKU0031,515,0
2025-01-18,WH01,SKU0031,567,0
2025-01-19,WH01,SKU0031,503,0
2025-01-20,WH01,SKU0031,703,0
2025-01-21,WH01,SKU0031,441,0
2025-01-22,WH01,SKU0031,730,0
2025-01-23,WH01,SKU0031,539,0
2025-01-24,WH01,SKU0031,624,0
2025-01-25,WH01,SKU0031,463,0
2025-01-26,WH01,SKU0031,554,0
2025-01-27,WH01,SKU0031,701,0
2025-01-28,WH01,SKU0031,508,0
2025-01-29,WH01,SKU0031,452,0
2025-01-30,WH01,SKU0031,608,0
2025-01-01,WH01,SKU0032,0,43
2025-01-02,WH01,SKU0032,0,46
2025-01-03,WH01,SKU0032,0,49
2025-01-04,WH01,SKU0032,0,50
2025-01-05,WH01,SKU0032,0,55
2025-01-06,WH01,SKU0032,0,31
2025-01-07,WH01,SKU0032,0,40
2025-01-08,WH01,SKU0032,0,30
2025-01-09,WH01,SKU0032,0,30
2025-01-10,WH01,SKU0032,0,36
2025-01-11,WH01,SKU0032,0,47
2025-01-12,WH01,SKU0032,0,56
2025-01-13,WH01,SKU0032,0,53
2025-01-14,WH01,SKU0032,0,49
2025-01-15,WH01,SKU0032,0,53
2025-01-16,WH01,SKU0032,0,35
2025-01-17,WH01,SKU0032,0,55
2025-01-18,WH01,SKU0032,0,56
2025-01-19,WH01,SKU0032,0,32
2025-01-20,WH01,SKU0032,0,44
2025-01-21,WH01,SKU0032,0,54
2025-01-22,WH01,SKU0032,0,44
2025-01-23,WH01,SKU0032,0,55
2025-01-24,WH01,SKU0032,0,58
2025-01-25,WH01,SKU0032,0,44
2025-01-26,WH01,SKU0032,0,31
2025-01-27,WH01,SKU0032,0,40
2025-01-28,WH01,SKU0032,0,36
2025-01-29,WH01,SKU0032,0,44
2025-01-30,WH01,SKU0032,0,47
2025-01-01,WH01,SKU0033,250,12
2025-01-02,WH01,SKU0033,239,8
2025-01-03,WH01,SKU0033,273,6
2025-01-04,WH01,SKU0033,254,8
2025-01-05,WH01,SKU0033,242,10
2025-01-06,WH01,SKU0033,258,7
2025-01-07,WH01,SKU0033,241,7
2025-01-08,WH01,SKU0033,264,14
2025-01-09,WH01,SKU0033,245,9
2025-01-10,WH01,SKU0033,251,9
2025-01-11,WH01,SKU0033,247,6
2025-01-12,WH01,SKU0033,259,9
2025-01-13,WH01,SKU0033,251,8
2025-01-14,WH01,SKU0033,275,12
2025-01-15,WH01,SKU0033,254,8
2025-01-16,WH01,SKU0033,270,14
2025-01-17,WH01,SKU0033,239,15
2025-01-18,WH01,SKU0033,265,6
2025-01-19,WH01,SKU0033,268,7
2025-01-20,WH01,SKU0033,240,7
2025-01-21,WH01,SKU0033,256,12
2025-01-22,WH01,SKU0033,254,7
2025-01-23,WH01,SKU0033,245,14
2025-01-24,WH01,SKU0033,276,13
2025-01-25,WH01,SKU0033,242,14
2025-01-26,WH01,SKU0033,265,11
2025-01-27,WH01,SKU0033,243,15
2025-01-28,WH01,SKU0033,255,6
2025-01-29,WH01,SKU0033,246,10
2025-01-30,WH01,SKU0033,240,9
2025-01-01,WH01,SKU0034,243,38
2025-01-02,WH01,SKU0034,276,41
2025-01-03,WH01,SKU0034,276,34
2025-01-04,WH01,SKU0034,272,42
2025-01-05,WH01,SKU0034,253,37
2025-01-06,WH01,SKU0034,261,37
2025-01-07,WH01,SKU0034,251,42
2025-01-08,WH01,SKU0034,278,36
2025-01-09,WH01,SKU0034,272,36
2025-01-10,WH01,SKU0034,271,38
2025-01-11,WH01,SKU0034,258,34
2025-01-12,WH01,SKU0034,266,36
2025-01-13,WH01,SKU0034,248,34
2025-01-14,WH01,SKU0034,279,34
2025-01-15,WH01,SKU0034,271,41
2025-01-16,WH01,SKU0034,241,38
2025-01-17,WH01,SKU0034,263,36
2025-01-18,WH01,SKU0034,266,37
2025-01-19,WH01,SKU0034,257,37
2025-01-20,WH01,SKU0034,272,39
2025-01-21,WH01,SKU0034,255,42
2025-01-22,WH01,SKU0034,272,42
2025-01-23,WH01,SKU0034,269,36
2025-01-24,WH01,SKU0034,270,36
2025-01-25,WH01,SKU0034,250,37
2025-01-26,WH01,SKU0034,278,38
2025-01-27,WH01,SKU0034,255,37
2025-01-28,WH01,SKU0034,251,39
2025-01-29,WH01,SKU0034,254,38
2025-01-30,WH01,SKU0034,254,36
2025-01-01,WH01,SKU0035,468,15
2025-01-02,WH01,SKU0035,487,12
2025-01-03,WH01,SKU0035,478,13
2025-01-04,WH01,SKU0035,486,19
2025-01-05,WH01,SKU0035,504,15
2025-01-06,WH01,SKU0035,500,14
2025-01-07,WH01,SKU0035,497,17
2025-01-08,WH01,SKU0035,496,19
2025-01-09,WH01,SKU0035,487,14
2025-01-10,WH01,SKU0035,487,20
2025-01-11,WH01,SKU0035,504,21
2025-01-12,WH01,SKU0035,473,17
2025-01-13,WH01,SKU0035,470,18
2025-01-14,WH01,SKU0035,505,12
2025-01-15,WH01,SKU0035,492,21
2025-01-16,WH01,SKU0035,499,15
2025-01-17,WH01,SKU0035,470,21
2025-01-18,WH01,SKU0035,502,17
2025-01-19,WH01,SKU0035,505,12
2025-01-20,WH01,SKU0035,490,12
2025-01-21,WH01,SKU0035,503,18
2025-01-22,WH01,SKU0035,502,17
2025-01-23,WH01,SKU0035,469,12
2025-01-24,WH01,SKU0035,479,19
2025-01-25,WH01,SKU0035,472,20
2025-01-26,WH01,SKU0035,475,16
2025-01-27,WH01,SKU0035,474,16
2025-01-28,WH01,SKU0035,484,12
2025-01-29,WH01,SKU0035,488,19
2025-01-30,WH01,SKU0035,503,15
2025-01-01,WH01,SKU0036,465,33
2025-01-02,WH01,SKU0036,460,35
2025-01-03,WH01,SKU0036,428,32
2025-01-04,WH01,SKU0036,452,31
2025-01-05,WH01,SKU0036,443,37
2025-01-06,WH01,SKU0036,431,34
2025-01-07,WH01,SKU0036,434,35
2025-01-08,WH01,SKU0036,435,39
2025-01-09,WH01,SKU0036,429,39
2025-01-10,WH01,SKU0036,457,38
2025-01-11,WH01,SKU0036,460,31
2025-01-12,WH01,SKU0036,463,35
2025-01-13,WH01,SKU0036,464,38
2025-01-14,WH01,SKU0036,449,33
2025-01-15,WH01,SKU0036,430,31
2025-01-16,WH01,SKU0036,441,38
2025-01-17,WH01,SKU0036,446,34
2025-01-18,WH01,SKU0036,435,35
2025-01-19,WH01,SKU0036,451,39
2025-01-20,WH01,SKU0036,455,36
2025-01-21,WH01,SKU0036,462,34
2025-01-22,WH01,SKU0036,463,33
2025-01-23,WH01,SKU0036,431,34
2025-01-24,WH01,SKU0036,431,31
2025-01-25,WH01,SKU0036,461,37
2025-01-26,WH01,SKU0036,434,38
2025-01-27,WH01,SKU0036,428,32
2025-01-28,WH01,SKU0036,454,33
2025-01-29,WH01,SKU0036,455,38
2025-01-30,WH01,SKU0036,428,30
2025-01-01,WH01,SKU0037,602,0
2025-01-02,WH01,SKU0037,585,0
2025-01-03,WH01,SKU0037,573,0
2025-01-04,WH01,SKU0037,676,0
2025-01-05,WH01,SKU0037,631,0
2025-01-06,WH01,SKU0037,465,0
2025-01-07,WH01,SKU0037,650,0
2025-01-08,WH01,SKU0037,667,0
2025-01-09,WH01,SKU0037,445,0
2025-01-10,WH01,SKU0037,550,0
2025-01-11,WH01,SKU0037,716,0
2025-01-12,WH01,SKU0037,647,0
2025-01-13,WH01,SKU0037,454,0
2025-01-14,WH01,SKU0037,416,0
2025-01-15,WH01,SKU0037,632,0
2025-01-16,WH01,SKU0037,584,0
2025-01-17,WH01,SKU0037,784,0
2025-01-18,WH01,SKU0037,608,0
2025-01-19,WH01,SKU0037,772,0
2025-01-20,WH01,SKU0037,485,0
2025-01-21,WH01,SKU0037,578,0
2025-01-22,WH01,SKU0037,455,0
2025-01-23,WH01,SKU0037,629,0
2025-01-24,WH01,SKU0037,475,0
2025-01-25,WH01,SKU0037,596,0
2025-01-26,WH01,SKU0037,537,0
2025-01-27,WH01,SKU0037,474,0
2025-01-28,WH01,SKU0037,438,0
2025-01-29,WH01,SKU0037,604,0
2025-01-30,WH01,SKU0037,778,0
2025-01-01,WH01,SKU0038,127,22
2025-01-02,WH01,SKU0038,135,23
2025-01-03,WH01,SKU0038,128,14
2025-01-04,WH01,SKU0038,142,20
2025-01-05,WH01,SKU0038,158,22
2025-01-06,WH01,SKU0038,154,20
2025-01-07,WH01,SKU0038,133,18
2025-01-08,WH01,SKU0038,124,18
2025-01-09,WH01,SKU0038,133,14
2025-01-10,WH01,SKU0038,127,19
2025-01-11,WH01,SKU0038,133,23
2025-01-12,WH01,SKU0038,138,23
2025-01-13,WH01,SKU0038,145,14
2025-01-14,WH01,SKU0038,127,21
2025-01-15,WH01,SKU0038,140,17
2025-01-16,WH01,SKU0038,139,23
2025-01-17,WH01,SKU0038,134,14
2025-01-18,WH01,SKU0038,131,23
2025-01-19,WH01,SKU0038,149,22
2025-01-20,WH01,SKU0038,155,15
2025-01-21,WH01,SKU0038,130,14
2025-01-22,WH01,SKU0038,119,22
2025-01-23,WH01,SKU0038,156,15
2025-01-24,WH01,SKU0038,147,19
2025-01-25,WH01,SKU0038,121,23
2025-01-26,WH01,SKU0038,153,19
2025-01-27,WH01,SKU0038,147,17
2025-01-28,WH01,SKU0038,150,18
2025-01-29,WH01,SKU0038,158,14
2025-01-30,WH01,SKU0038,125,23
2025-01-01,WH01,SKU0039,190,11
2025-01-02,WH01,SKU0039,179,12
2025-01-03,WH01,SKU0039,166,19
2025-01-04,WH01,SKU0039,166,10
2025-01-05,WH01,SKU0039,185,18
2025-01-06,WH01,SKU0039,164,17
2025-01-07,WH01,SKU0039,180,18
2025-01-08,WH01,SKU0039,164,19
2025-01-09,WH01,SKU0039,183,18
2025-01-10,WH01,SKU0039,173,19
2025-01-11,WH01,SKU0039,184,11
2025-01-12,WH01,SKU0039,195,17
2025-01-13,WH01,SKU0039,171,15
2025-01-14,WH01,SKU0039,174,15
2025-01-15,WH01,SKU0039,197,18
2025-01-16,WH01,SKU0039,167,19
2025-01-17,WH01,SKU0039,176,17
2025-01-18,WH01,SKU0039,189,14
2025-01-19,WH01,SKU0039,177,14
2025-01-20,WH01,SKU0039,193,13
2025-01-21,WH01,SKU0039,170,13
2025-01-22,WH01,SKU0039,166,13
2025-01-23,WH01,SKU0039,163,10
2025-01-24,WH01,SKU0039,187,10
2025-01-25,WH01,SKU0039,181,17
2025-01-26,WH01,SKU0039,187,14
2025-01-27,WH01,SKU0039,166,19
2025-01-28,WH01,SKU0039,192,16
2025-01-29,WH01,SKU0039,162,10
2025-01-30,WH01,SKU0039,171,11
2025-01-01,WH01,SKU0040,428,16
2025-01-02,WH01,SKU0040,449,9
2025-01-03,WH01,SKU0040,432,12
2025-01-04,WH01,SKU0040,443,16
2025-01-05,WH01,SKU0040,451,16
2025-01-06,WH01,SKU0040,418,9
2025-01-07,WH01,SKU0040,439,7
2025-01-08,WH01,SKU0040,431,8
2025-01-09,WH01,SKU0040,454,7
2025-01-10,WH01,SKU0040,422,8
2025-01-11,WH01,SKU0040,422,12
2025-01-12,WH01,SKU0040,431,16
2025-01-13,WH01,SKU0040,427,12
2025-01-14,WH01,SKU0040,443,13
2025-01-15,WH01,SKU0040,448,9
2025-01-16,WH01,SKU0040,437,15
2025-01-17,WH01,SKU0040,451,13
2025-01-18,WH01,SKU0040,443,15
2025-01-19,WH01,SKU0040,441,16
2025-01-20,WH01,SKU0040,422,10
2025-01-21,WH01,SKU0040,421,7
2025-01-22,WH01,SKU0040,435,9
2025-01-23,WH01,SKU0040,433,11
2025-01-24,WH01,SKU0040,441,16
2025-01-25,WH01,SKU0040,450,10
2025-01-26,WH01,SKU0040,430,14
2025-01-27,WH01,SKU0040,421,12
2025-01-28,WH01,SKU0040,433,8
2025-01-29,WH01,SKU0040,441,10
2025-01-30,WH01,SKU0040,424,13
2025-01-01,WH01,SKU0041,114,27
2025-01-02,WH01,SKU0041,140,25
2025-01-03,WH01,SKU0041,138,30
2025-01-04,WH01,SKU0041,144,24
2025-01-05,WH01,SKU0041,136,32
2025-01-06,WH01,SKU0041,138,24
2025-01-07,WH01,SKU0041,140,24
2025-01-08,WH01,SKU0041,131,27
2025-01-09,WH01,SKU0041,129,28
2025-01-10,WH01,SKU0041,109,28
2025-01-11,WH01,SKU0041,145,27
2025-01-12,WH01,SKU0041,119,32
2025-01-13,WH01,SKU0041,111,27
2025-01-14,WH01,SKU0041,128,27
2025-01-15,WH01,SKU0041,144,27
2025-01-16,WH01,SKU0041,146,23
2025-01-17,WH01,SKU0041,137,28
2025-01-18,WH01,SKU0041,117,25
2025-01-19,WH01,SKU0041,136,29
2025-01-20,WH01,SKU0041,132,23
2025-01-21,WH01,SKU0041,131,32
2025-01-22,WH01,SKU0041,108,27
2025-01-23,WH01,SKU0041,127,31
2025-01-24,WH01,SKU0041,119,27
2025-01-25,WH01,SKU0041,136,23
2025-01-26,WH01,SKU0041,140,31
2025-01-27,WH01,SKU0041,136,29
2025-01-28,WH01,SKU0041,137,30
2025-01-29,WH01,SKU0041,144,27
2025-01-30,WH01,SKU0041,126,29
2025-01-01,WH01,SKU0042,708,0
2025-01-02,WH01,SKU0042,652,0
2025-01-03,WH01,SKU0042,520,0
2025-01-04,WH01,SKU0042,539,0
2025-01-05,WH01,SKU0042,573,0
2025-01-06,WH01,SKU0042,665,0
2025-01-07,WH01,SKU0042,711,0
2025-01-08,WH01,SKU0042,668,0
2025-01-09,WH01,SKU0042,771,0
2025-01-10,WH01,SKU0042,784,0
2025-01-11,WH01,SKU0042,681,0
2025-01-12,WH01,SKU0042,548,0
2025-01-13,WH01,SKU0042,639,0
2025-01-14,WH01,SKU0042,570,0
2025-01-15,WH01,SKU0042,651,0
2025-01-16,WH01,SKU0042,724,0
2025-01-17,WH01,SKU0042,547,0
2025-01-18,WH01,SKU0042,602,0
2025-01-19,WH01,SKU0042,418,0
2025-01-20,WH01,SKU0042,694,0
2025-01-21,WH01,SKU0042,595,0
2025-01-22,WH01,SKU0042,583,0
2025-01-23,WH01,SKU0042,612,0
2025-01-24,WH01,SKU0042,486,0
2025-01-25,WH01,SKU0042,639,0
2025-01-26,WH01,SKU0042,698,0
2025-01-27,WH01,SKU0042,539,0
2025-01-28,WH01,SKU0042,452,0
2025-01-29,WH01,SKU0042,554,0
2025-01-30,WH01,SKU0042,479,0
2025-01-01,WH01,SKU0043,202,28
2025-01-02,WH01,SKU0043,206,29
2025-01-03,WH01,SKU0043,227,23
2025-01-04,WH01,SKU0043,220,22
2025-01-05,WH01,SKU0043,201,30
2025-01-06,WH01,SKU0043,230,22
2025-01-07,WH01,SKU0043,209,22
2025-01-08,WH01,SKU0043,213,23
2025-01-09,WH01,SKU0043,211,26
2025-01-10,WH01,SKU0043,205,29
2025-01-11,WH01,SKU0043,227,28
2025-01-12,WH01,SKU0043,204,28
2025-01-13,WH01,SKU0043,231,22
2025-01-14,WH01,SKU0043,228,24
2025-01-15,WH01,SKU0043,229,25
2025-01-16,WH01,SKU0043,230,22
2025-01-17,WH01,SKU0043,213,23
2025-01-18,WH01,SKU0043,207,24
2025-01-19,WH01,SKU0043,213,22
2025-01-20,WH01,SKU0043,226,26
2025-01-21,WH01,SKU0043,231,28
2025-01-22,WH01,SKU0043,203,21
2025-01-23,WH01,SKU0043,214,25
2025-01-24,WH01,SKU0043,207,28
2025-01-25,WH01,SKU0043,221,28
2025-01-26,WH01,SKU0043,202,29
2025-01-27,WH01,SKU0043,206,25
2025-01-28,WH01,SKU0043,215,29
2025-01-29,WH01,SKU0043,209,23
2025-01-30,WH01,SKU0043,211,24
2025-01-01,WH01,SKU0044,120,10
2025-01-02,WH01,SKU0044,124,9
2025-01-03,WH01,SKU0044,139,8
2025-01-04,WH01,SKU0044,147,13
2025-01-05,WH01,SKU0044,117,9
2025-01-06,WH01,SKU0044,118,8
2025-01-07,WH01,SKU0044,125,7
2025-01-08,WH01,SKU0044,111,10
2025-01-09,WH01,SKU0044,139,9
2025-01-10,WH01,SKU0044,145,9
2025-01-11,WH01,SKU0044,147,8
2025-01-12,WH01,SKU0044,132,13
2025-01-13,WH01,SKU0044,113,15
2025-01-14,WH01,SKU0044,125,10
2025-01-15,WH01,SKU0044,136,12
2025-01-16,WH01,SKU0044,111,14
2025-01-17,WH01,SKU0044,135,15
2025-01-18,WH01,SKU0044,129,12
2025-01-19,WH01,SKU0044,128,14
2025-01-20,WH01,SKU0044,144,15
2025-01-21,WH01,SKU0044,131,13
2025-01-22,WH01,SKU0044,125,10
2025-01-23,WH01,SKU0044,141,6
2025-01-24,WH01,SKU0044,139,6
2025-01-25,WH01,SKU0044,134,10
2025-01-26,WH01,SKU0044,129,10
2025-01-27,WH01,SKU0044,130,10
2025-01-28,WH01,SKU0044,129,11
2025-01-29,WH01,SKU0044,141,11
2025-01-30,WH01,SKU0044,136,14
2025-01-01,WH01,SKU0045,503,5
2025-01-02,WH01,SKU0045,482,10
2025-01-03,WH01,SKU0045,477,11
2025-01-04,WH01,SKU0045,505,12
2025-01-05,WH01,SKU0045,501,11
2025-01-06,WH01,SKU0045,479,11
2025-01-07,WH01,SKU0045,481,6
